Area,Latitude,Longitude,Orders
House #2525,12.92279,77.577227,1
House #2526,13.027,77.563557,1
House #2527,12.989056,77.599509,1
House #2528,12.960353,77.579876,1
House #2529,12.962159,77.652811,1
House #2530,12.983485,77.572586,1
House #2531,12.973119,77.572718,1
House #2532,12.944985,77.563235,1
House #2533,13.026942,77.570784,1
House #2534,12.950122,77.589527,1
House #2535,12.976147,77.554221,1
House #2536,13.00156,77.554357,1
House #2537,12.993904,77.571109,1
House #2538,12.989655,77.576188,1
House #2539,12.912787,77.56345,1
House #2540,12.941805,77.563967,1
House #2541,12.941792,77.579101,1
House #2542,12.955649,77.580821,1
House #2543,12.965591,77.648574,1
House #2544,12.954362,77.561884,1
House #2545,12.976259,77.654792,1
House #2546,12.932832,77.559304,1
House #2547,12.957383,77.625204,1
House #2548,12.989089,77.598571,1
House #2549,12.993145,77.62952,1
House #2550,12.991823,77.541177,1
House #2551,12.976181,77.577324,1
House #2552,13.010824,77.583785,1
House #2553,12.982815,77.562488,1
House #2554,12.939435,77.604394,1
House #2555,13.027283,77.539712,1
House #2556,12.97344,77.573106,1
House #2557,12.980041,77.561582,1
House #2558,12.993854,77.536128,1
House #2559,12.956653,77.597543,1
House #2560,12.973208,77.566835,1
House #2561,12.963606,77.630966,1
House #2562,12.986378,77.577849,1
House #2563,12.969693,77.563165,1
House #2564,13.011458,77.584611,1
House #2565,12.985526,77.542134,1
House #2566,12.955302,77.564029,1
House #2567,12.988042,77.555495,1
House #2568,13.000941,77.561881,1
House #2569,12.989545,77.56346,1
House #2570,12.962276,77.567261,1
House #2571,12.963468,77.597711,1
House #2572,12.979644,77.557907,1
House #2573,12.979348,77.639504,1
House #2574,12.986957,77.547167,1
House #2575,13.024821,77.58053,1
House #2576,12.915061,77.567348,1
House #2577,13.010223,77.589309,1
House #2578,12.965812,77.563512,1
House #2579,12.934488,77.567993,1
House #2580,12.974363,77.571054,1
House #2581,12.963272,77.550908,1
House #2582,12.939199,77.619229,1
House #2583,12.943126,77.574855,1
House #2584,12.980053,77.579878,1
House #2585,12.959403,77.59289,1
House #2586,12.974182,77.574458,1
House #2587,12.960859,77.575137,1
House #2588,12.970279,77.642496,1
House #2589,12.937436,77.570367,1
House #2590,12.97992,77.560979,1
House #2591,12.943748,77.584922,1
House #2592,12.996809,77.642766,1
House #2593,12.958696,77.664387,1
House #2594,12.965688,77.582884,1
House #2595,12.95366,77.560083,1
House #2596,13.010303,77.556054,1
House #2597,12.968585,77.642822,1
House #2598,13.000546,77.573354,1
House #2599,13.016878,77.569484,1
House #2600,12.973075,77.595119,1
House #2601,13.001877,77.581888,1
House #2602,12.950938,77.566121,1
House #2603,12.955521,77.592103,1
House #2604,12.982967,77.600175,1
House #2605,12.971465,77.643915,1
House #2606,13.013292,77.574528,1
House #2607,12.999288,77.641216,1
House #2608,12.982502,77.552596,1
House #2609,12.941339,77.568064,1
House #2610,12.922455,77.584122,1
House #2611,12.986242,77.581363,1
House #2612,12.989626,77.549319,1
House #2613,12.954862,77.574218,1
House #2614,12.940277,77.61469,1
House #2615,12.986748,77.648831,1
House #2616,12.949049,77.609145,1
House #2617,12.972871,77.639175,1
House #2618,12.998917,77.570032,1
House #2619,12.978855,77.589515,1
House #2620,12.959874,77.575611,1
House #2621,12.959456,77.651304,1
House #2622,12.993702,77.681915,1
House #2623,12.968047,77.58954,1
House #2624,12.917438,77.56728,1
House #2625,12.99658,77.568137,1
House #2626,12.97773,77.675478,1
House #2627,12.920673,77.574692,1
House #2628,12.964578,77.650915,1
House #2629,12.970096,77.562407,1
House #2630,12.981589,77.585272,1
House #2631,12.933735,77.596147,1
House #2632,13.001705,77.552135,1
House #2633,12.977763,77.587238,1
House #2634,12.977958,77.551463,1
House #2635,12.955585,77.564448,1
House #2636,12.976296,77.563232,1
House #2637,12.996363,77.566457,1
House #2638,12.925887,77.602284,1
House #2639,13.013286,77.581447,1
House #2640,12.966807,77.562122,1
House #2641,12.92576,77.559541,1
House #2642,12.961996,77.629029,1
House #2643,12.946438,77.569719,1
House #2644,13.007562,77.583558,1
House #2645,12.952931,77.562366,1
House #2646,12.988489,77.589751,1
House #2647,12.992735,77.576565,1
House #2648,12.95905,77.585807,1
House #2649,12.965598,77.637837,1
House #2650,12.960298,77.57687,1
House #2651,12.991968,77.644246,1
House #2652,12.9238,77.584905,1
House #2653,12.998305,77.652217,1
House #2654,12.920687,77.576477,1
House #2655,12.977933,77.588654,1
House #2656,12.997438,77.561005,1
House #2657,12.929261,77.575651,1
House #2658,12.934306,77.596576,1
House #2659,12.987224,77.63174,1
House #2660,12.99014,77.567774,1
House #2661,12.958704,77.565843,1
House #2662,12.976205,77.645692,1
House #2663,13.006086,77.567581,1
House #2664,12.963205,77.660207,1
House #2665,12.981045,77.638326,1
House #2666,12.980509,77.560703,1
House #2667,12.979792,77.574583,1
House #2668,12.915993,77.565595,1
House #2669,12.920122,77.583734,1
House #2670,13.002085,77.642848,1
House #2671,12.923296,77.590569,1
House #2672,12.969864,77.580302,1
House #2673,12.962981,77.60159,1
House #2674,12.96911,77.573695,1
House #2675,12.985628,77.584262,1
House #2676,12.991715,77.553868,1
House #2677,12.990308,77.589881,1
House #2678,12.961285,77.564912,1
House #2679,12.980637,77.572056,1
House #2680,12.97746,77.561027,1
House #2681,12.954883,77.578496,1
House #2682,12.991647,77.548918,1
House #2683,12.957391,77.588566,1
House #2684,13.00097,77.56878,1
House #2685,12.958621,77.623466,1
House #2686,13.006118,77.62769,1
House #2687,13.033976,77.568009,1
House #2688,13.005575,77.618671,1
House #2689,12.92876,77.544779,1
House #2690,12.971805,77.588975,1
House #2691,12.929573,77.590159,1
House #2692,12.999572,77.573629,1
House #2693,13.007434,77.593871,1
House #2694,12.963739,77.593315,1
House #2695,12.995971,77.580143,1
House #2696,12.983022,77.595159,1
House #2697,12.936497,77.577876,1
House #2698,12.971302,77.575765,1
House #2699,12.955047,77.546678,1
House #2700,12.99444,77.577693,1
House #2701,12.931967,77.594302,1
House #2702,12.994734,77.656243,1
House #2703,13.016584,77.582133,1
House #2704,12.975092,77.634261,1
House #2705,13.014431,77.576454,1
House #2706,12.958755,77.650368,1
House #2707,13.000058,77.573638,1
House #2708,12.948341,77.569689,1
House #2709,12.924214,77.583458,1
House #2710,12.917603,77.572998,1
House #2711,12.982402,77.592646,1
House #2712,12.917968,77.606302,1
House #2713,12.985083,77.562508,1
House #2714,12.958987,77.657943,1
House #2715,12.952273,77.57488,1
House #2716,12.984899,77.576225,1
House #2717,12.951617,77.609977,1
House #2718,12.963843,77.584061,1
House #2719,12.928913,77.556538,1
House #2720,12.989929,77.557239,1
House #2721,12.989057,77.581692,1
House #2722,12.968763,77.578996,1
House #2723,13.025141,77.581359,1
House #2724,12.983731,77.573136,1
House #2725,12.968463,77.587899,1
House #2726,12.9862,77.582552,1
House #2727,12.961614,77.639042,1
House #2728,12.959348,77.562616,1
House #2729,13.013088,77.548403,1
House #2730,12.956061,77.574868,1
House #2731,12.961292,77.584425,1
House #2732,12.950909,77.553877,1
House #2733,12.975384,77.572892,1
House #2734,12.96941,77.530052,1
House #2735,12.937873,77.585397,1
House #2736,13.007269,77.565595,1
House #2737,12.991305,77.585442,1
House #2738,12.988932,77.627368,1
House #2739,12.946569,77.603016,1
House #2740,12.988522,77.572098,1
House #2741,12.989778,77.649529,1
House #2742,12.986647,77.589235,1
House #2743,12.996163,77.602796,1
House #2744,12.979846,77.562812,1
House #2745,12.975242,77.567793,1
House #2746,12.988325,77.58742,1
House #2747,12.989131,77.634222,1
House #2748,12.962371,77.649787,1
House #2749,12.983372,77.631932,1
House #2750,13.007361,77.567572,1
House #2751,12.979382,77.58954,1
House #2752,13.020853,77.557196,1
House #2753,12.980553,77.550638,1
House #2754,12.980733,77.563232,1
House #2755,12.959012,77.559231,1
House #2756,12.929285,77.58904,1
House #2757,12.986048,77.575468,1
House #2758,12.969518,77.631758,1
House #2759,12.95288,77.57847,1
House #2760,13.011013,77.565315,1
House #2761,12.967493,77.574103,1
House #2762,12.971118,77.537235,1
House #2763,12.974314,77.62994,1
House #2764,12.979221,77.568113,1
House #2765,12.994283,77.584668,1
House #2766,12.977457,77.658727,1
House #2767,12.996996,77.563233,1
House #2768,12.968241,77.582929,1
House #2769,12.996613,77.552409,1
House #2770,12.916051,77.597995,1
House #2771,12.999523,77.559238,1
House #2772,12.98039,77.554282,1
House #2773,12.972738,77.633122,1
House #2774,12.989721,77.594325,1
House #2775,12.996655,77.567021,1
House #2776,12.976688,77.583141,1
House #2777,13.01157,77.559575,1
House #2778,13.000454,77.571609,1
House #2779,12.982027,77.650389,1
House #2780,12.921118,77.56817,1
House #2781,12.97268,77.534813,1
House #2782,12.932021,77.606133,1
House #2783,12.983136,77.581174,1
House #2784,12.927454,77.597427,1
House #2785,12.991107,77.563199,1
House #2786,12.953552,77.551602,1
House #2787,12.952704,77.585517,1
House #2788,12.942686,77.591784,1
House #2789,12.958792,77.592546,1
House #2790,12.934156,77.581793,1
House #2791,12.971643,77.56836,1
House #2792,12.956973,77.550984,1
House #2793,12.971001,77.582434,1
House #2794,12.983584,77.600262,1
House #2795,12.979919,77.558714,1
House #2796,13.014295,77.567333,1
House #2797,12.993044,77.625449,1
House #2798,12.952225,77.568328,1
House #2799,12.97689,77.578908,1
House #2800,12.98048,77.656175,1
House #2801,13.01673,77.581278,1
House #2802,12.992517,77.563087,1
House #2803,12.970993,77.569749,1
House #2804,12.992164,77.555723,1
House #2805,12.973411,77.557577,1
House #2806,12.98209,77.58785,1
House #2807,12.977667,77.632478,1
House #2808,12.955221,77.560552,1
House #2809,12.963671,77.572127,1
House #2810,12.945981,77.608206,1
House #2811,12.955012,77.616391,1
House #2812,13.00159,77.575239,1
House #2813,12.991001,77.583284,1
House #2814,12.969074,77.635213,1
House #2815,12.976929,77.54802,1
House #2816,12.986852,77.659153,1
House #2817,12.968099,77.581079,1
House #2818,12.986628,77.587376,1
House #2819,12.977949,77.57986,1
House #2820,12.997688,77.57329,1
House #2821,12.991829,77.572195,1
House #2822,12.977386,77.569892,1
House #2823,12.976008,77.571436,1
House #2824,12.973817,77.60601,1
House #2825,13.00533,77.551524,1
House #2826,12.984126,77.56002,1
House #2827,13.005034,77.628931,1
House #2828,12.950869,77.591642,1
House #2829,12.978949,77.635089,1
House #2830,12.930164,77.555516,1
House #2831,12.994429,77.649772,1
House #2832,12.967303,77.601737,1
House #2833,12.967446,77.579881,1
House #2834,12.974558,77.570022,1
House #2835,12.965053,77.566068,1
House #2836,12.982678,77.625739,1
House #2837,12.988784,77.585559,1
House #2838,12.99006,77.579549,1
House #2839,12.971043,77.648471,1
House #2840,12.979531,77.671948,1
House #2841,12.986167,77.59093,1
House #2842,12.984265,77.624883,1
House #2843,12.975925,77.566187,1
House #2844,12.963824,77.589727,1
House #2845,13.012977,77.577178,1
House #2846,12.997688,77.575284,1
House #2847,12.981114,77.579514,1
House #2848,12.972996,77.585935,1
House #2849,12.985556,77.654293,1
House #2850,12.961969,77.617054,1
House #2851,13.014321,77.575095,1
House #2852,13.022567,77.58134,1
House #2853,12.927241,77.577092,1
House #2854,12.962479,77.574816,1
House #2855,12.988609,77.540798,1
House #2856,12.971376,77.585039,1
House #2857,12.964925,77.539651,1
House #2858,12.931618,77.552648,1
House #2859,12.964105,77.567895,1
House #2860,12.924356,77.561982,1
House #2861,12.981579,77.578405,1
House #2862,12.971573,77.646116,1
House #2863,12.971998,77.588342,1
House #2864,12.987345,77.567235,1
House #2865,12.974981,77.570518,1
House #2866,12.911855,77.633194,1
House #2867,12.930803,77.563315,1
House #2868,13.002656,77.552529,1
House #2869,12.98148,77.62387,1
House #2870,12.970399,77.633303,1
House #2871,13.009106,77.590658,1
House #2872,12.974869,77.600946,1
House #2873,12.994672,77.582284,1
House #2874,12.979137,77.595634,1
House #2875,12.962808,77.585516,1
House #2876,12.954902,77.557827,1
House #2877,12.942604,77.586462,1
House #2878,13.007649,77.566814,1
House #2879,12.978518,77.592623,1
House #2880,12.973973,77.571176,1
House #2881,12.937924,77.626712,1
House #2882,12.989804,77.596853,1
House #2883,12.941224,77.593288,1
House #2884,13.0131,77.573059,1
House #2885,12.934859,77.561519,1
House #2886,12.983261,77.621861,1
House #2887,12.936247,77.575642,1
House #2888,13.00487,77.5826,1
House #2889,12.937273,77.551368,1
House #2890,12.995885,77.597772,1
House #2891,12.951198,77.596656,1
House #2892,13.02828,77.585065,1
House #2893,12.97614,77.612797,1
House #2894,12.969324,77.603048,1
House #2895,12.976336,77.562929,1
House #2896,12.994573,77.583263,1
House #2897,12.952041,77.574314,1
House #2898,12.977612,77.658324,1
House #2899,12.971626,77.594719,1
House #2900,13.023073,77.552131,1
House #2901,13.011741,77.542605,1
House #2902,12.968414,77.585201,1
House #2903,12.977416,77.655546,1
House #2904,13.022462,77.562274,1
House #2905,13.008329,77.583481,1
House #2906,13.017143,77.567352,1
House #2907,12.984961,77.555403,1
House #2908,12.942639,77.589324,1
House #2909,12.988208,77.665013,1
House #2910,12.936989,77.591443,1
House #2911,12.969996,77.582774,1
House #2912,13.006627,77.567152,1
House #2913,12.976777,77.551043,1
House #2914,12.973002,77.632703,1
House #2915,12.972521,77.57815,1
House #2916,12.956071,77.640124,1
House #2917,12.981504,77.560054,1
House #2918,12.99506,77.582397,1
House #2919,12.956781,77.605145,1
House #2920,12.936459,77.592213,1
House #2921,12.911746,77.605107,1
House #2922,12.916609,77.560225,1
House #2923,12.988996,77.577446,1
House #2924,13.020575,77.567452,1
House #2925,12.987428,77.613579,1
House #2926,12.986803,77.578187,1
House #2927,12.961199,77.581996,1
House #2928,12.986615,77.56498,1
House #2929,12.968871,77.577733,1
House #2930,13.005037,77.647468,1
House #2931,12.910289,77.576314,1
House #2932,13.002629,77.553906,1
House #2933,12.985919,77.593079,1
House #2934,13.002702,77.577287,1
House #2935,12.957413,77.587801,1
House #2936,12.974398,77.550771,1
House #2937,12.949291,77.550856,1
House #2938,13.018848,77.566069,1
House #2939,12.942708,77.573738,1
House #2940,12.972522,77.551903,1
House #2941,12.995635,77.563992,1
House #2942,12.989643,77.578808,1
House #2943,12.941769,77.564247,1
House #2944,12.966787,77.565498,1
House #2945,12.942046,77.579245,1
House #2946,12.985413,77.561111,1
House #2947,12.977649,77.577782,1
House #2948,12.930445,77.56912,1
House #2949,12.964517,77.56664,1
House #2950,12.966022,77.599704,1
House #2951,12.988487,77.589478,1
House #2952,13.007526,77.575336,1
House #2953,12.971102,77.576625,1
House #2954,12.965309,77.5679,1
House #2955,12.963548,77.642621,1
House #2956,13.005102,77.552204,1
House #2957,12.92129,77.589781,1
House #2958,12.999571,77.580047,1
House #2959,12.99158,77.586328,1
House #2960,13.012068,77.565395,1
House #2961,12.986304,77.601458,1
House #2962,12.91226,77.584483,1
House #2963,12.916754,77.569339,1
House #2964,12.94296,77.58953,1
House #2965,12.983841,77.568925,1
House #2966,12.993951,77.584067,1
House #2967,12.926133,77.565502,1
House #2968,13.01237,77.644738,1
House #2969,12.980508,77.570579,1
House #2970,12.997421,77.557693,1
House #2971,12.993634,77.549796,1
House #2972,12.919768,77.569473,1
House #2973,12.962167,77.568313,1
House #2974,12.964987,77.589667,1
House #2975,12.971068,77.560414,1
House #2976,12.973621,77.650406,1
House #2977,12.974543,77.567063,1
House #2978,12.976591,77.573088,1
House #2979,12.965232,77.586953,1
House #2980,12.973457,77.643203,1
House #2981,12.912325,77.567182,1
House #2982,12.97507,77.635688,1
House #2983,13.012721,77.609353,1
House #2984,12.933868,77.582,1
House #2985,12.984756,77.573657,1
House #2986,12.935441,77.579672,1
House #2987,12.973606,77.592978,1
House #2988,12.992178,77.57579,1
House #2989,12.929101,77.577369,1
House #2990,12.961572,77.567733,1
House #2991,12.956634,77.615732,1
House #2992,12.982623,77.583985,1
House #2993,12.996992,77.577215,1
House #2994,12.951866,77.587608,1
House #2995,12.987115,77.561643,1
House #2996,12.993945,77.577309,1
House #2997,12.958024,77.575636,1
House #2998,13.00099,77.58653,1
House #2999,12.970401,77.645742,1
House #3000,12.925138,77.576441,1
